index,close,ma_close_30d,rsi_14
1998-03-12 00:00:00-04:00,5.207068948910154,5.059275596306241,100.0
1998-03-13 00:00:00-04:00,5.21726159391732,5.069468241313408,100.0
1998-03-16 00:00:00-04:00,5.227454238924487,5.079660886320574,100.0
1998-03-17 00:00:00-04:00,5.237646883931653,5.0898535313277415,100.0
1998-03-18 00:00:00-04:00,5.24783952893882,5.100046176334907,100.0
1998-03-19 00:00:00-04:00,5.258032173945986,5.110238821342074,100.0
1998-03-20 00:00:00-04:00,5.268224818953152,5.12043146634924,100.0
1998-03-23 00:00:00-04:00,5.278417463960318,5.130624111356407,100.0
1998-03-24 00:00:00-04:00,5.288610108967485,5.140816756363573,100.0
1998-03-25 00:00:00-04:00,5.298802753974652,5.151009401370739,100.0
1998-03-26 00:00:00-04:00,5.308995398981818,5.161202046377906,100.0
1998-03-27 00:00:00-04:00,5.319188043988984,5.171394691385072,100.0
1998-03-30 00:00:00-04:00,5.32938068899615,5.181587336392238,100.0
1998-03-31 00:00:00-04:00,5.339573334003317,5.191779981399405,100.0
1998-04-01 00:00:00-04:00,5.349765979010483,5.201972626406571,100.0
1998-04-02 00:00:00-04:00,5.35995862401765,5.2121652714137365,100.0
1998-04-03 00:00:00-04:00,5.370151269024816,5.222357916420904,100.0
1998-04-06 00:00:00-04:00,5.380343914031982,5.23255056142807,100.0
1998-04-07 00:00:00-04:00,5.207642078399658,5.236646723747254,43.414706547656415
1998-04-08 00:00:00-04:00,5.260780811309815,5.24217442232987,50.3947463934187
1998-04-09 00:00:00-04:00,5.220925807952881,5.246033865967017,43.74044801137975
1998-04-10 00:00:00-04:00,5.101362943649292,5.245568125960471,31.828816400186398
1998-04-13 00:00:00-04:00,4.981800079345703,5.240777202310233,24.28485426102688
1998-04-14 00:00:00-04:00,5.074793815612793,5.238746315035327,33.51314528322615
1998-04-15 00:00:00-04:00,5.127933025360107,5.238146979918425,37.4663103026312
1998-04-16 00:00:00-04:00,4.968514919281006,5.231893953098648,29.881711481213685
1998-04-17 00:00:00-04:00,4.835667133331299,5.2208729119136414,25.169894521056165
1998-04-20 00:00:00-04:00,4.809097766876221,5.208626470346561,23.753388097181528
1998-04-21 00:00:00-04:00,4.995084762573242,5.202239840469142,35.05163356931497
1998-04-22 00:00:00-04:00,5.274065971374512,5.204812829384859,47.048652514851874
1998-04-23 00:00:00-04:00,5.167787075042725,5.203503433589278,43.47729570364175
1998-04-24 00:00:00-04:00,5.274065971374512,5.205396912837851,46.77420802154533
1998-04-27 00:00:00-04:00,5.034938812255859,5.198979731948897,44.961219819280885
1998-04-28 00:00:00-04:00,5.194356918334961,5.197536733095673,48.1751880276426
1998-04-29 00:00:00-04:00,5.181072235107422,5.195311156634627,48.88891311324208
1998-04-30 00:00:00-04:00,5.220925807952881,5.19407427776819,53.48835947500463
1998-05-01 00:00:00-04:00,5.154501914978027,5.190283514302353,55.19997794709254
1998-05-04 00:00:00-04:00,5.220925807952881,5.188367125768772,54.47151624556111
1998-05-05 00:00:00-04:00,5.127933025360107,5.183011222981859,50.0
1998-05-06 00:00:00-04:00,5.141218185424805,5.177758404030198,55.65220078222708
1998-05-07 00:00:00-04:00,5.11464786529541,5.1712801529073165,59.81307251239413
1998-05-08 00:00:00-04:00,5.11464786529541,5.164462146950864,60.95235783735779
1998-05-11 00:00:00-04:00,5.167787075042725,5.159075693152417,56.84209213870565
1998-05-12 00:00:00-04:00,5.101363182067871,5.151135354754569,41.77214327189656
1998-05-13 00:00:00-04:00,5.101363182067871,5.142855261523149,46.478881783791245
1998-05-14 00:00:00-04:00,5.11464786529541,5.134678236232407,40.62497195825594
1998-05-15 00:00:00-04:00,5.034938812255859,5.123504487673442,50.0
1998-05-18 00:00:00-04:00,4.902091026306152,5.107562724749247,27.999942570405096
1998-05-19 00:00:00-04:00,4.848951816558838,5.095606382687887,26.415033005077234
1998-05-20 00:00:00-04:00,4.809097766876221,5.080550281206767,20.754751481790507
1998-05-21 00:00:00-04:00,4.782527923583984,5.06593701839447,22.00002584328061
1998-05-22 00:00:00-04:00,4.822381973266602,5.056637652715048,18.7499953263725
1998-05-25 00:00:00-04:00,4.536758899688721,5.041802946726481,14.399982541438234
1998-05-26 00:00:00-04:00,4.25113582611084,5.01434768040975,9.638514097906949
1998-05-27 00:00:00-04:00,4.051864147186279,4.978478717803955,8.33330529155782
1998-05-28 00:00:00-04:00,4.051864147186279,4.947923692067464,8.33330529155782
1998-05-29 00:00:00-04:00,4.012010097503662,4.920468457539877,4.210494498851418
1998-06-01 00:00:00-04:00,3.7728829383850098,4.885927963256836,3.70367293085026
1998-06-02 00:00:00-04:00,3.666604995727539,4.841645304361979,3.4482481203891524
1998-06-03 00:00:00-04:00,3.799453020095825,4.792491539319356,10.399986676347368
1998-06-04 00:00:00-04:00,3.74631404876709,4.745109105110169,10.569095370705142
1998-06-05 00:00:00-04:00,3.865876913070679,4.698169469833374,18.032763975543617
1998-06-08 00:00:00-04:00,3.826021909713745,4.657872239748637,18.181788517800285
1998-06-09 00:00:00-04:00,3.7197439670562735,4.608718474706014,17.46028965170096
1998-06-10 00:00:00-04:00,3.507186889648437,4.552922296524048,15.714259343580409
1998-06-11 00:00:00-04:00,3.440762996673584,4.493583536148071,13.38027118769169
1998-06-12 00:00:00-04:00,3.4806180000305176,4.4377874056498205,17.81378424408706
1998-06-15 00:00:00-04:00,3.4673330783843994,4.379334314664205,21.35924258578403
1998-06-16 00:00:00-04:00,3.666604995727539,4.330623380343119,35.922335679532324
1998-06-17 00:00:00-04:00,3.9588699340820312,4.291211771965027,47.199981048260895
1998-06-18 00:00:00-04:00,3.919015884399414,4.251357372601827,47.199981048260895
1998-06-19 00:00:00-04:00,3.998724937438965,4.2141599416732785,57.52214118135852
1998-06-22 00:00:00-04:00,3.826021909713745,4.169434436162313,55.084722949089574
1998-06-23 00:00:00-04:00,3.879162073135376,4.128694399197896,52.67857772365279
1998-06-24 00:00:00-04:00,3.8393070697784415,4.086625862121582,53.15312911935244
1998-06-25 00:00:00-04:00,3.8393070697784415,4.044114502271016,49.01960059822288
1998-06-26 00:00:00-04:00,3.919015884399414,4.006917071342468,53.333342449115555
1998-06-29 00:00:00-04:00,3.693173885345459,3.966619833310445,49.122792655774525
1998-06-30 00:00:00-04:00,3.5868959426879883,3.9245513041814166,52.830193790443566
1998-07-01 00:00:00-04:00,3.693173885345459,3.887353841463725,58.71557608906831
1998-07-02 00:00:00-04:00,3.6267499923706055,3.848827910423279,54.954924657775656
1998-07-03 00:00:00-04:00,3.580253481864929,3.8074236273765565,53.74447911243616
1998-07-06 00:00:00-04:00,3.533756971359253,3.773990229765574,45.09803921568628
1998-07-07 00:00:00-04:00,3.7197439670562735,3.7562771677970885,40.425554663099184
1998-07-08 00:00:00-04:00,3.852591991424561,3.7496347626050315,47.524758456896116
1998-07-09 00:00:00-04:00,3.9323010444641113,3.7456493258476256,47.52475845689611
1998-07-10 00:00:00-04:00,3.7330288887023926,3.736349952220917,46.6019644156786
1998-07-13 00:00:00-04:00,3.560326099395752,3.729264724254608,39.28568853308807
1998-07-14 00:00:00-04:00,3.613466024398804,3.727493425210317,42.477895361424714
1998-07-15 00:00:00-04:00,3.74631404876709,3.725722126166026,47.15448957565646
1998-07-16 00:00:00-04:00,4.197997093200684,3.7407782276471457,56.953652537725546
1998-07-17 00:00:00-04:00,4.13157320022583,3.7496347705523174,61.87053155615143
1998-07-20 00:00:00-04:00,4.144857883453369,3.760262636343638,65.90910203309159
1998-07-21 00:00:00-04:00,4.051864147186279,3.771333309014638,60.30535993027359
1998-07-22 00:00:00-04:00,4.012010097503662,3.788160749276479,61.24033520572781
1998-07-23 00:00:00-04:00,3.879162073135376,3.8027740518252053,58.30259710149305
1998-07-24 00:00:00-04:00,3.998724937438965,3.820044283072154,62.411343545820316
1998-07-27 00:00:00-04:00,3.9455859661102295,3.835986045996348,56.488559448698865
1998-07-28 00:00:00-04:00,3.905730962753296,3.843956911563873,51.61289528891666
1998-07-29 00:00:00-04:00,3.9455859661102295,3.84351411263148,50.4132265726912
1998-07-30 00:00:00-04:00,3.985440015792847,3.845728250344594,58.71558862652851
1998-07-31 00:00:00-04:00,3.905730962753296,3.8426284511884052,62.74509355426319
1998-08-03 00:00:00-04:00,3.706459045410156,3.8386430223782857,53.09732601805945
1998-08-04 00:00:00-04:00,3.7330288887023926,3.8337719162305195,49.52379666402992
1998-08-05 00:00:00-04:00,3.759598016738892,3.831114947795868,27.397221208109542
1998-08-06 00:00:00-04:00,3.905730962753296,3.833329077561696,39.24047671027115
1998-08-07 00:00:00-04:00,3.972155094146729,3.8351003845532734,42.16865932855076
1998-08-10 00:00:00-04:00,3.7728829383850098,3.8377573529879254,38.46152480807866
1998-08-11 00:00:00-04:00,3.6267499923706055,3.8390858213106793,35.35351026732984
1998-08-12 00:00:00-04:00,3.852591991424561,3.8443997581799825,49.056587481632164
1998-08-13 00:00:00-04:00,3.812737941741944,3.8505993564923604,43.00001399842862
1998-08-14 00:00:00-04:00,3.972155094146729,3.8636627435684203,50.925908847012145
1998-08-17 00:00:00-04:00,3.972155094146729,3.878276014328003,52.380956450502204
1998-08-18 00:00:00-04:00,3.972155094146729,3.886689718564351,50.98037490703336
1998-08-19 00:00:00-04:00,3.9455859661102295,3.88978951772054,48.514864152182525
1998-08-20 00:00:00-04:00,3.826021909713745,3.8862468798955283,47.11537598715568
1998-08-21 00:00:00-04:00,3.693173885345459,3.88491837978363,49.49493594473139
1998-08-24 00:00:00-04:00,3.560326099395752,3.88491837978363,43.925219537035
1998-08-25 00:00:00-04:00,3.7197439670562735,3.888460977872213,48.71796051723341
1998-08-26 00:00:00-04:00,3.5443849563598637,3.881730008125305,38.590622568931146
1998-08-27 00:00:00-04:00,3.428807020187378,3.8560903390248615,33.360465148540825
1998-08-28 00:00:00-04:00,3.428807020187378,3.8326647996902468,37.998160752371696
1998-08-31 00:00:00-04:00,3.274703025817871,3.8036596377690635,37.78802826616188
1998-09-01 00:00:00-04:00,3.197650909423828,3.7751858631769815,24.665966013010134
1998-09-02 00:00:00-04:00,3.1783881187438965,3.7473984638849895,25.065254820872056
1998-09-03 00:00:00-04:00,3.10133695602417,3.7214709599812825,13.40035713068933
1998-09-04 00:00:00-04:00,3.1205999851226807,3.6922001282374066,14.78024638279949
1998-09-07 00:00:00-04:00,3.29396653175354,3.670479480425517,25.468542186519244
1998-09-08 00:00:00-04:00,3.4673330783843994,3.6558662176132204,34.36142594524301
1998-09-09 00:00:00-04:00,3.3902809619903564,3.6373560508092244,35.344071856172164
1998-09-10 00:00:00-04:00,3.3132290840148926,3.614949019749959,36.72239204305345
1998-09-11 00:00:00-04:00,3.563647985458374,3.6035462538401286,50.10727223032771
1998-09-14 00:00:00-04:00,3.659961938858032,3.601996350288391,47.987462332740684
1998-09-15 00:00:00-04:00,3.679224967956543,3.6002028862635296,55.07243803133867
1998-09-16 00:00:00-04:00,3.659961938858032,3.5968816836675006,59.37497824346431
1998-09-17 00:00:00-04:00,3.679224967956543,3.5893314838409425,59.99998095838359
1998-09-18 00:00:00-04:00,3.6984879970550537,3.58020924727122,68.9655194489394
1998-09-21 00:00:00-04:00,3.6984879970550537,3.577729415893555,74.07409869236386
1998-09-22 00:00:00-04:00,3.6984879970550537,3.5801206827163696,75.4717117724714
1998-09-23 00:00:00-04:00,3.8718550205230713,3.58076278368632,84.482730290359
1998-09-24 00:00:00-04:00,3.7755401134490967,3.5795228560765584,77.41932264036663
1998-09-25 00:00:00-04:00,3.8718550205230713,3.576179520289103,75.86203953141376
1998-09-28 00:00:00-04:00,3.968169927597046,3.576046681404114,74.07404860691855
1998-09-29 00:00:00-04:00,3.929644107818604,3.5746296485265097,76.92307692307693
1998-09-30 00:00:00-04:00,3.7755401134490967,3.5689614534378054,71.42855564153176
1998-10-01 00:00:00-04:00,3.409543991088867,3.5550788561503093,43.5483751833849
1998-10-02 00:00:00-04:00,3.1783881187438965,3.5379193305969237,31.884084227693705
1998-10-05 00:00:00-04:00,3.082073926925659,3.5219775915145872,28.767160216730474
1998-10-06 00:00:00-04:00,3.3132290840148926,3.508427095413208,39.28572954652717
1998-10-07 00:00:00-04:00,3.3710179328918457,3.502648194630941,40.69768546356212
1998-10-08 00:00:00-04:00,3.409543991088867,3.5020060936609902,41.3793235901798
1998-10-09 00:00:00-04:00,3.717751026153565,3.51163756052653,50.48543864318714
1998-10-12 00:00:00-04:00,3.9103810787200928,3.532826828956604,54.86726768723623
1998-10-13 00:00:00-04:00,3.7755401134490967,3.552089802424113,47.747745537740286
1998-10-14 00:00:00-04:00,3.717751026153565,3.5700685660044353,48.6238485231289
1998-10-15 00:00:00-04:00,3.852591991424561,3.5951104005177816,49.54954804272646
1998-10-16 00:00:00-04:00,3.929644107818604,3.622078537940979,49.0909117504392
1998-10-19 00:00:00-04:00,3.83332896232605,3.6400572856267295,47.78760383434172
1998-10-20 00:00:00-04:00,3.8718550205230713,3.653541350364685,52.33645011161316
1998-10-21 00:00:00-04:00,3.7755401134490967,3.666383322079976,60.21504374618125
1998-10-22 00:00:00-04:00,3.659961938858032,3.677941083908081,64.36780006672218
1998-10-23 00:00:00-04:00,3.505858898162842,3.67601478099823,62.22220938677409
1998-10-26 00:00:00-04:00,3.543720578325206,3.672140068980469,57.481672440832945
1998-10-27 00:00:00-04:00,3.58158225848757,3.66888531199817,56.92442190501146
1998-10-28 00:00:00-04:00,3.6194439386499337,3.667534711991233,56.90559127217296
1998-10-29 00:00:00-04:00,3.657305618812298,3.6668040670197586,47.58109468324105
1998-10-30 00:00:00-04:00,3.695167298974662,3.6666933770837455,40.16991405371176
1998-11-02 00:00:00-04:00,3.733028979137026,3.6678447431531445,47.86952097449155
1998-11-03 00:00:00-04:00,3.7708906592993903,3.670258165227956,52.7174109839129
1998-11-04 00:00:00-04:00,3.808752339461754,3.668154742525912,47.511324710550866
1998-11-05 00:00:00-04:00,3.846614019624118,3.670523872731746,45.06708452291614
1998-11-06 00:00:00-04:00,3.884475699786482,3.670944562040526,53.26549556491229
1998-11-09 00:00:00-04:00,3.9223373799488463,3.669416810452253,53.2258145605158
1998-11-10 00:00:00-04:00,3.9601990601112105,3.670435308862006,62.75231315457927
1998-11-11 00:00:00-04:00,3.998060740273574,3.677852663089489,76.15629329208313
1998-11-12 00:00:00-04:00,4.035922420435939,3.698731944067725,100.0
1998-11-13 00:00:00-04:00,4.073784100598303,3.7285784767962054,100.0
1998-11-16 00:00:00-04:00,4.111645780760666,3.762897538590705,100.0
1998-11-17 00:00:00-04:00,4.14950746092303,3.790773484487643,100.0
1998-11-18 00:00:00-04:00,4.187369141085394,3.817985191427428,100.0
1998-11-19 00:00:00-04:00,4.2252308212477585,3.8451747524327247,100.0
1998-11-20 00:00:00-04:00,4.263092501410123,3.863352801607943,100.0
1998-11-23 00:00:00-04:00,4.300954181572487,3.8763719050363563,100.0
1998-11-24 00:00:00-04:00,4.338815861734851,3.895147763312548,100.0
1998-11-25 00:00:00-04:00,4.376677541897215,3.917111980504003,100.0
1998-11-26 00:00:00-04:00,4.414539222059579,3.9358435548585033,100.0
1998-11-27 00:00:00-04:00,4.452400902221942,3.953268781338615,100.0
1998-11-30 00:00:00-04:00,4.4902625823843065,3.9751665686738904,100.0
1998-12-01 00:00:00-04:00,4.528124262546671,3.9970422100746767,100.0
1998-12-02 00:00:00-04:00,4.565985942709035,4.023390404383341,100.0
1998-12-03 00:00:00-04:00,4.603847622871399,4.05485326051712,100.0
1998-12-04 00:00:00-04:00,4.641709303033763,4.0927149406794845,100.0
1998-12-07 00:00:00-04:00,4.679570983196127,4.130576620841849,100.0
1998-12-08 00:00:00-04:00,4.717432663358491,4.168438301004213,100.0
1998-12-09 00:00:00-04:00,4.7552943435208554,4.206299981166577,100.0
1998-12-10 00:00:00-04:00,4.793156023683219,4.244161661328941,100.0
1998-12-11 00:00:00-04:00,4.831017703845584,4.282023341491305,100.0
1998-12-14 00:00:00-04:00,4.868879384007947,4.319885021653669,100.0
1998-12-15 00:00:00-04:00,4.906741064170311,4.3577467018160325,100.0
1998-12-16 00:00:00-04:00,4.944602744332675,4.395608381978397,100.0
1998-12-17 00:00:00-04:00,4.982464424495039,4.433470062140761,100.0
1998-12-18 00:00:00-04:00,5.0203261046574035,4.471331742303124,100.0
1998-12-21 00:00:00-04:00,5.058187784819768,4.509193422465489,100.0
1998-12-22 00:00:00-04:00,5.096049464982132,4.547055102627852,100.0
1998-12-23 00:00:00-04:00,5.133911145144496,4.584916782790217,100.0
1998-12-24 00:00:00-04:00,5.17177282530686,4.6227784629525805,100.0
1998-12-25 00:00:00-04:00,5.209634505469223,4.660640143114946,100.0
1998-12-28 00:00:00-04:00,5.247496185631587,4.698501823277309,100.0
1998-12-29 00:00:00-04:00,5.2853578657939515,4.736363503439674,100.0
1998-12-30 00:00:00-04:00,5.323219545956316,4.774225183602037,100.0
1998-12-31 00:00:00-04:00,5.36108122611868,4.812086863764401,100.0
1999-01-01 00:00:00-04:00,5.398942906281044,4.849948543926766,100.0
1999-01-04 00:00:00-04:00,5.436804586443408,4.88781022408913,100.0
1999-01-05 00:00:00-04:00,5.474666266605772,4.925671904251493,100.0
1999-01-06 00:00:00-04:00,5.512527946768136,4.963533584413857,100.0
1999-01-07 00:00:00-04:00,5.5503896269304995,5.001395264576221,100.0
1999-01-08 00:00:00-04:00,5.5882513070928646,5.039256944738585,100.0
1999-01-11 00:00:00-04:00,5.626112987255228,5.077118624900949,100.0
1999-01-12 00:00:00-04:00,5.663974667417592,5.114980305063314,100.0
1999-01-13 00:00:00-04:00,5.701836347579956,5.152841985225678,100.0
1999-01-14 00:00:00-04:00,5.73969802774232,5.1907036653880425,100.0
1999-01-15 00:00:00-04:00,5.777559707904684,5.228565345550406,100.0
1999-01-18 00:00:00-04:00,5.8154213880670484,5.26642702571277,100.0
1999-01-19 00:00:00-04:00,5.853283068229413,5.304288705875134,100.0
1999-01-20 00:00:00-04:00,5.891144748391776,5.342150386037498,100.0
1999-01-21 00:00:00-04:00,5.929006428554141,5.380012066199862,100.0
1999-01-22 00:00:00-04:00,5.966868108716504,5.417873746362226,100.0
1999-01-25 00:00:00-04:00,6.004729788878869,5.455735426524589,100.0
1999-01-26 00:00:00-04:00,6.042591469041232,5.493597106686954,100.0
1999-01-27 00:00:00-04:00,6.0804531492035965,5.531458786849318,100.0
1999-01-28 00:00:00-04:00,6.118314829365961,5.569320467011681,100.0
1999-01-29 00:00:00-04:00,6.156176509528325,5.607182147174046,100.0
1999-02-01 00:00:00-04:00,6.194038189690689,5.645043827336409,100.0
1999-02-02 00:00:00-04:00,6.231899869853052,5.682905507498774,100.0
1999-02-03 00:00:00-04:00,6.269761550015417,5.720767187661138,100.0
1999-02-04 00:00:00-04:00,6.30762323017778,5.758628867823503,100.0
1999-02-05 00:00:00-04:00,6.345484910340145,5.796490547985866,100.0
1999-02-08 00:00:00-04:00,6.383346590502509,5.834352228148231,100.0
1999-02-09 00:00:00-04:00,6.421208270664873,5.872213908310594,100.0
1999-02-10 00:00:00-04:00,6.459069950827237,5.910075588472958,100.0
1999-02-11 00:00:00-04:00,6.496931630989601,5.947937268635323,100.0
1999-02-12 00:00:00-04:00,6.534793311151965,5.985798948797686,100.0
1999-02-15 00:00:00-04:00,6.572654991314329,6.02366062896005,100.0
1999-02-16 00:00:00-04:00,6.610516671476693,6.061522309122414,100.0
1999-02-17 00:00:00-04:00,6.648378351639057,6.099383989284778,100.0
1999-02-18 00:00:00-04:00,6.686240031801422,6.137245669447143,100.0
1999-02-19 00:00:00-04:00,6.724101711963785,6.175107349609507,100.0
1999-02-22 00:00:00-04:00,6.76196339212615,6.2129690297718705,100.0
1999-02-23 00:00:00-04:00,6.799825072288513,6.250830709934235,100.0
1999-02-24 00:00:00-04:00,6.837686752450877,6.288692390096599,100.0
1999-02-25 00:00:00-04:00,6.8755484326132414,6.326554070258963,100.0
1999-02-26 00:00:00-04:00,6.913410112775606,6.364415750421328,100.0
1999-03-01 00:00:00-04:00,6.95127179293797,6.402277430583691,100.0
1999-03-02 00:00:00-04:00,6.989133473100333,6.440139110746055,100.0
1999-03-03 00:00:00-04:00,7.026995153262698,6.478000790908419,100.0
1999-03-04 00:00:00-04:00,7.064856833425061,6.5158624710707835,100.0
1999-03-05 00:00:00-04:00,7.102718513587426,6.553724151233147,100.0
1999-03-08 00:00:00-04:00,7.1405801937497895,6.591585831395511,100.0
1999-03-09 00:00:00-04:00,7.178441873912154,6.629447511557875,100.0
1999-03-10 00:00:00-04:00,7.216303554074518,6.667309191720238,100.0
1999-03-11 00:00:00-04:00,7.254165234236882,6.705170871882603,100.0
1999-03-12 00:00:00-04:00,7.292026914399246,6.743032552044967,100.0
1999-03-15 00:00:00-04:00,7.329888594561609,6.780894232207332,100.0
1999-03-16 00:00:00-04:00,7.367750274723974,6.818755912369696,100.0
1999-03-17 00:00:00-04:00,7.4056119548863375,6.85661759253206,100.0
1999-03-18 00:00:00-04:00,7.4434736350487025,6.894479272694423,100.0
1999-03-19 00:00:00-04:00,7.481335315211066,6.932340952856788,100.0
1999-03-22 00:00:00-04:00,7.51919699537343,6.970202633019151,100.0
1999-03-23 00:00:00-04:00,7.557058675535794,7.008064313181516,100.0
1999-03-24 00:00:00-04:00,7.594920355698158,7.0459259933438805,100.0
1999-03-25 00:00:00-04:00,7.632782035860522,7.083787673506243,100.0
1999-03-26 00:00:00-04:00,7.670643716022886,7.121649353668607,100.0
1999-03-29 00:00:00-04:00,7.7085053961852505,7.159511033830971,100.0
1999-03-30 00:00:00-04:00,7.746367076347615,7.197372713993336,100.0
1999-03-31 00:00:00-04:00,7.784228756509979,7.2352343941557,100.0
1999-04-01 00:00:00-04:00,7.822090436672342,7.2730960743180635,100.0
